"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7682","france","lyon","2020-08-31",30176997,"5e Arrondissement",45.75605,4.79985,"Entire condominium","Entire home/apt",2,1,1,"$40.00",1,15,0,41.3,1239
"7683","france","lyon","2020-08-31",30177090,"1er Arrondissement",45.77109,4.8262,"Entire apartment","Entire home/apt",4,2,2,"$59.00",2,30,0,59,1770
"7684","france","lyon","2020-08-31",30177366,"6e Arrondissement",45.77022,4.85058,"Entire apartment","Entire home/apt",4,1,2,"$92.00",2,1125,0,92,2760
"7685","france","lyon","2020-08-31",30178882,"1er Arrondissement",45.77013,4.83585,"Entire apartment","Entire home/apt",5,2,2,"$86.00",2,1125,0,82.3333333333333,2470
"7686","france","lyon","2020-08-31",30179637,"3e Arrondissement",45.75405,4.86756,"Entire apartment","Entire home/apt",2,1,1,"$80.00",1,6,28,80,160
"7687","france","lyon","2020-08-31",30180860,"5e Arrondissement",45.75005,4.78682,"Entire condominium","Entire home/apt",2,1,1,"$49.00",3,1125,17,49,637
"7688","france","lyon","2020-08-31",30180881,"7e Arrondissement",45.74923,4.83926,"Entire apartment","Entire home/apt",4,1,1,"$40.00",2,1125,0,40,1200
"7689","france","lyon","2020-08-31",30189972,"7e Arrondissement",45.74802,4.84172,"Entire apartment","Entire home/apt",6,2,3,"$175.00",1,1125,0,175,5250
"7690","france","lyon","2020-08-31",30191483,"2e Arrondissement",45.74626,4.82535,"Entire apartment","Entire home/apt",2,NA,1,"$45.00",1,3,0,45,1350
"7691","france","lyon","2020-08-31",30194992,"3e Arrondissement",45.75893,4.8548,"Entire condominium","Entire home/apt",2,NA,1,"$40.00",5,1125,0,40.2666666666667,1208
"7692","france","lyon","2020-08-31",30195325,"7e Arrondissement",45.75103,4.84937,"Entire apartment","Entire home/apt",2,1,1,"$140.00",2,1125,27,140,420
"7693","france","lyon","2020-08-31",30196825,"7e Arrondissement",45.74908,4.84899,"Entire condominium","Entire home/apt",3,1,2,"$100.00",2,3,0,100,3000
"7694","france","lyon","2020-08-31",30197839,"5e Arrondissement",45.75238,4.79914,"Private room in condominium","Private room",2,1,1,"$30.00",1,6,7,30,690
"7695","france","lyon","2020-08-31",30197988,"5e Arrondissement",45.75251,4.81914,"Private room in house","Private room",2,1,1,"$30.00",2,4,0,30,900
"7696","france","lyon","2020-08-31",30199257,"1er Arrondissement",45.77004,4.8328,"Entire apartment","Entire home/apt",4,1,1,"$59.00",1,1125,26,59,236
"7697","france","lyon","2020-08-31",30199713,"2e Arrondissement",45.76456,4.83502,"Entire condominium","Entire home/apt",2,NA,1,"$70.00",900,1125,29,70,70
"7698","france","lyon","2020-08-31",30199768,"2e Arrondissement",45.75087,4.82372,"Private room in houseboat","Private room",3,1,2,"$60.00",1,3,0,60,1800
"7699","france","lyon","2020-08-31",30200530,"7e Arrondissement",45.7523,4.84028,"Entire apartment","Entire home/apt",2,NA,1,"$50.00",2,1125,0,50,1500
"7700","france","lyon","2020-08-31",30200883,"7e Arrondissement",45.74321,4.83312,"Entire apartment","Entire home/apt",2,NA,1,"$110.00",1,2,0,110,3300
"7701","france","lyon","2020-08-31",30201239,"2e Arrondissement",45.74445,4.82167,"Entire apartment","Entire home/apt",2,1,1,"$75.00",2,1125,0,75,2250
"7702","france","lyon","2020-08-31",30201761,"7e Arrondissement",45.7541,4.84005,"Entire apartment","Entire home/apt",3,1,2,"$44.00",3,1125,0,44,1320
"7703","france","lyon","2020-08-31",30202390,"7e Arrondissement",45.74339,4.83891,"Entire apartment","Entire home/apt",4,1,2,"$150.00",3,1125,0,150,4500
"7704","france","lyon","2020-08-31",30203309,"3e Arrondissement",45.75789,4.84597,"Private room in apartment","Private room",2,NA,2,"$130.00",1,1125,0,130,3900
"7705","france","lyon","2020-08-31",30203449,"6e Arrondissement",45.76442,4.86689,"Entire apartment","Entire home/apt",2,1,1,"$60.00",1,1125,0,60,1800
"7706","france","lyon","2020-08-31",30205410,"3e Arrondissement",45.75694,4.86276,"Private room in condominium","Private room",2,1,1,"$45.00",1,1125,16,45,630
"7707","france","lyon","2020-08-31",30205428,"9e Arrondissement",45.77803,4.80414,"Entire apartment","Entire home/apt",4,2,2,"$59.00",2,89,0,59.1,1773
