"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7811","italy","venice","2020-09-08",41767969,"Piave 1860",45.48803,12.23471,"Entire home/apt","Entire home/apt",2,NA,NA,"$40.00",1,1125,29,40,40
"7812","italy","venice","2020-09-08",41768098,"Piave 1860",45.48719,12.23539,"Entire home/apt","Entire home/apt",2,1,0,"$40.00",1,1125,29,40,40
"7813","italy","venice","2020-09-08",41781917,"Murano",45.45822,12.3521,"Entire apartment","Entire home/apt",5,3,5,"$96.00",1,30,29,99,99
"7814","italy","venice","2020-09-08",41783550,"Castello",45.43781,12.33854,"Entire apartment","Entire home/apt",5,3,3,"$121.00",2,29,18,121.5,1458
"7815","italy","venice","2020-09-08",41783561,"Cannaregio",45.44818,12.32837,"Entire apartment","Entire home/apt",2,1,1,"$88.00",2,28,3,89.4444444444444,2415
"7816","italy","venice","2020-09-08",41788594,"Castello",45.43732,12.34454,"Entire apartment","Entire home/apt",4,2,2,"$88.57",1,300,15,86.6666666666667,1300
"7817","italy","venice","2020-09-08",41788951,"Malamocco",45.37193,12.33949,"Private room in bed and breakfast","Private room",2,1,1,"$127.00",1,1125,24,127.166666666667,763
"7818","italy","venice","2020-09-08",41794005,"San Marco",45.43289,12.33323,"Entire apartment","Entire home/apt",3,1,2,"$70.00",3,1125,2,69.5714285714286,1948
"7819","italy","venice","2020-09-08",41814373,"San Polo",45.43892,12.33298,"Entire apartment","Entire home/apt",4,2,2,"$104.00",1,1125,30,NA,0
"7820","italy","venice","2020-09-08",41818569,"Marghera",45.47529,12.2225,"Entire apartment","Entire home/apt",7,3,4,"$75.00",1,31,8,75,1650
"7821","italy","venice","2020-09-08",41831435,"Marghera",45.47552,12.22415,"Private room in apartment","Private room",2,1,1,"$32.00",1,30,8,32,704
"7822","italy","venice","2020-09-08",41832487,"Marghera",45.4758,12.22389,"Private room in apartment","Private room",3,1,2,"$39.00",1,30,8,39,858
"7823","italy","venice","2020-09-08",41834065,"Santa Croce",45.44051,12.33044,"Entire apartment","Entire home/apt",5,2,3,"$102.00",1,1125,4,111.961538461538,2911
"7824","italy","venice","2020-09-08",41837506,"Cannaregio",45.44347,12.32754,"Entire apartment","Entire home/apt",5,2,3,"$78.29",3,28,16,80.4285714285714,1126
"7825","italy","venice","2020-09-08",41843739,"San Polo",45.43789,12.33223,"Entire condominium","Entire home/apt",3,1,1,"$156.00",2,30,28,180,360
"7826","italy","venice","2020-09-08",41856089,"Cannaregio",45.4417,12.33381,"Private room in apartment","Private room",4,1,4,"$22.00",1,365,25,22,110
"7827","italy","venice","2020-09-08",41857160,"Cannaregio",45.44008,12.3357,"Entire apartment","Entire home/apt",6,3,3,"$250.00",2,1125,0,250,7500
"7828","italy","venice","2020-09-08",41866641,"San Marco",45.43341,12.3347,"Entire apartment","Entire home/apt",6,3,3,"$116.00",2,17,26,130,520
"7829","italy","venice","2020-09-08",41869677,"San Polo",45.43788,12.32935,"Entire apartment","Entire home/apt",9,2,4,"$155.00",2,21,28,164,328
"7830","italy","venice","2020-09-08",41876488,"Sant'Elena",45.42849,12.36091,"Entire apartment","Entire home/apt",5,2,3,"$108.00",1,1125,15,87,1305
"7831","italy","venice","2020-09-08",41882197,"Cannaregio",45.44338,12.33232,"Private room in apartment","Private room",4,1,4,"$22.00",1,365,25,22,110
"7832","italy","venice","2020-09-08",41887464,"Dorsoduro",45.43353,12.316,"Entire house","Entire home/apt",3,1,2,"$100.00",2,1125,0,100,3000
"7833","italy","venice","2020-09-08",41893570,"Cannaregio",45.44198,12.33395,"Entire apartment","Entire home/apt",4,1,2,"$121.00",1,300,0,148,4440
