"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"133","germany","berlin","2020-06-13",192499,"Tempelhofer Vorstadt",52.49365,13.42115,"Guest suite","Private room",1,1,1,"$30.00",2,1125,23,30,210
"134","germany","berlin","2020-06-13",193601,"Pankow Süd",52.55522,13.42307,"Apartment","Entire home/apt",2,1,1,"$75.00",3,1125,0,75,2250
"135","germany","berlin","2020-06-13",194124,"Halensee",52.49575,13.2971,"Loft","Entire home/apt",2,1,1,"$89.00",6,180,30,NA,0
"136","germany","berlin","2020-06-13",194374,"Karlshorst",52.4766,13.50838,"House","Entire home/apt",5,2,4,"$65.00",3,365,0,65,1950
"137","germany","berlin","2020-06-13",194465,"Karl-Marx-Allee-Nord",52.52044,13.44498,"Loft","Entire home/apt",2,1,0,"$75.00",3,120,11,72.8947368421053,1385
"138","germany","berlin","2020-06-13",194546,"Alexanderplatz",52.50645,13.41705,"Apartment","Entire home/apt",4,1,4,"$75.00",4,365,26,79,316
"139","germany","berlin","2020-06-13",194694,"Alt-Lichtenberg",52.51245,13.49214,"Apartment","Private room",2,1,1,"$38.00",3,14,6,30,720
"140","germany","berlin","2020-06-13",195413,"Zehlendorf  Nord",52.43469,13.23076,"Apartment","Entire home/apt",6,2,4,"$225.00",60,1125,25,300,1500
"141","germany","berlin","2020-06-13",197291,"Blankenburg/Heinersdorf/Märchenland",52.58089,13.44377,"Apartment","Entire home/apt",3,1,1,"$170.00",1,365,19,119,1309
"142","germany","berlin","2020-06-13",198239,"nördliche Luisenstadt",52.50444,13.41559,"Loft","Entire home/apt",2,1,1,"$89.00",3,730,0,89,2670
"143","germany","berlin","2020-06-13",198584,"Düsseldorfer Straße",52.49889,13.32386,"Apartment","Private room",1,1,1,"$38.00",7,365,0,38,1140
"144","germany","berlin","2020-06-13",198896,"Schöneberg-Süd",52.48088,13.3545,"Apartment","Private room",2,1,1,"$25.00",1,730,0,25,750
"145","germany","berlin","2020-06-13",200125,"Zehlendorf  Nord",52.43704,13.22343,"Condominium","Entire home/apt",4,2,6,"$89.00",60,60,30,NA,0
"146","germany","berlin","2020-06-13",201224,"Tiergarten Süd",52.50448,13.35903,"Apartment","Entire home/apt",2,1,1,"$88.00",3,120,0,88,2640
"147","germany","berlin","2020-06-13",203634,"Helmholtzplatz",52.54301,13.41525,"Condominium","Entire home/apt",4,2,2,"$155.00",5,180,0,167.833333333333,5035
