"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"601","italy","trentino","2015-10-12",1431842,"Trentino",46.1576296747053,10.7644158000829,"Apartment","Entire home/apt",4,2,4,"$130.00",1,1125,30,NA,0
"602","italy","trentino","2015-10-12",7624400,"Trentino",46.0789063568972,11.5434062211082,"Apartment","Entire home/apt",4,2,4,"$100.00",1,1125,30,NA,0
"603","italy","trentino","2015-10-12",4462284,"Trentino",46.0096953575557,11.3134614949639,"Bed & Breakfast","Entire home/apt",9,3,9,"$60.00",1,1125,30,NA,0
"604","italy","trentino","2015-10-12",8533706,"Trentino",46.4770984367067,11.7644958355448,"Apartment","Entire home/apt",2,1,1,"$200.00",7,150,30,NA,0
"605","italy","trentino","2015-10-12",7706310,"Trentino",45.8788458901174,11.0346826449679,"Bed & Breakfast","Private room",3,1,2,"$70.00",1,1125,26,NA,0
"606","italy","trentino","2015-10-12",2651836,"Trentino",46.3232643950469,11.0980111073841,"Apartment","Entire home/apt",4,1,1,"$40.00",3,1125,28,NA,0
"607","italy","trentino","2015-10-12",3086018,"Trentino",46.0075933643553,10.850659096003,"Apartment","Entire home/apt",6,3,6,"$40.00",3,30,30,NA,0
"608","italy","trentino","2015-10-12",7337647,"Trentino",46.3781556688953,11.664082921254,"Bed & Breakfast","Private room",3,1,2,"$90.00",1,150,0,NA,0
"609","italy","trentino","2015-10-12",7952035,"Trentino",46.3043961982732,10.8122996318755,"Apartment","Entire home/apt",5,2,4,"$90.00",4,1125,29,NA,0
"610","italy","trentino","2015-10-12",1758877,"Trentino",46.1855235387367,11.2407655540966,"Apartment","Entire home/apt",4,2,4,"$70.00",2,30,23,NA,0
"611","italy","trentino","2015-10-12",8543397,"Trentino",46.3188358835302,11.5031797900772,"Cabin","Entire home/apt",14,6,14,"$300.00",7,1125,30,NA,0
"612","italy","trentino","2015-10-12",5905567,"Trentino",46.1607217171085,11.0056828862553,"Apartment","Entire home/apt",5,2,5,"$100.00",7,1125,0,NA,0
"613","italy","trentino","2015-10-12",4504734,"Trentino",46.0392864181998,10.6893116329217,"Cabin","Entire home/apt",5,2,4,"$150.00",7,21,20,NA,0
"614","italy","trentino","2015-10-12",1129620,"Trentino",46.0168107390235,11.2948220541339,"Apartment","Entire home/apt",5,2,5,"$70.00",2,60,30,NA,0
"615","italy","trentino","2015-10-12",4447381,"Trentino",46.3204395067876,11.0698200536591,"Apartment","Entire home/apt",4,1,2,"$60.00",3,15,30,NA,0
