"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20707512,"Maxvorstadt",48.15531,11.56163,"Apartment","Entire home/apt",3,1,1,90,1,7,0,90,2700
"germany","munich","2020-04-25",20707666,"Ludwigsvorstadt-Isarvorstadt",48.13063,11.57621,"Apartment","Entire home/apt",2,1,1,250,2,1125,0,115,3450
"germany","munich","2020-04-25",20708899,"Sendling",48.11793,11.54332,"Apartment","Entire home/apt",2,1,1,149,2,1125,0,149,4470
"germany","munich","2020-04-25",20709383,"Neuhausen-Nymphenburg",48.15333,11.51207,"Apartment","Entire home/apt",4,1,3,150,3,1125,28,150,300
"germany","munich","2020-04-25",20709621,"Au-Haidhausen",48.1273,11.58031,"Apartment","Shared room",4,1,2,200,1,30,0,200,6000
"germany","munich","2020-04-25",20710430,"Laim",48.13335,11.49064,"Apartment","Private room",4,1,3,80,2,1125,0,80,2400
"germany","munich","2020-04-25",20711357,"Tudering-Riem",48.12253,11.65642,"Apartment","Private room",2,1,1,65,2,4,0,65,1950
"germany","munich","2020-04-25",20715924,"Obergiesing",48.1095,11.58258,"Apartment","Entire home/apt",3,1,1,120,2,1125,0,105,3150
"germany","munich","2020-04-25",20716120,"Laim",48.13767,11.51016,"Apartment","Entire home/apt",3,0,2,60,5,1125,0,60,1800
"germany","munich","2020-04-25",20716721,"Milbertshofen-Am Hart",48.20162,11.57443,"House","Private room",2,1,1,70,1,1125,0,65,1950
"germany","munich","2020-04-25",20718350,"Ludwigsvorstadt-Isarvorstadt",48.13105,11.55796,"Apartment","Private room",2,1,1,75,2,1125,0,76.5,2295
"germany","munich","2020-04-25",20720187,"Schwanthalerhöhe",48.13283,11.53577,"Apartment","Private room",2,2,1,40,4,1125,0,35,1050
"germany","munich","2020-04-25",20720369,"Ludwigsvorstadt-Isarvorstadt",48.13627,11.55585,"Apartment","Private room",2,1,1,80,1,31,0,80,2400
"germany","munich","2020-04-25",20721229,"Ludwigsvorstadt-Isarvorstadt",48.13786,11.55304,"Apartment","Private room",3,1,1,80,1,31,0,80,2400
"germany","munich","2020-04-25",20721376,"Laim",48.13843,11.51872,"Apartment","Private room",2,1,1,33,1,1125,0,25,750
"germany","munich","2020-04-25",20721648,"Berg am Laim",48.11901,11.63941,"Apartment","Entire home/apt",6,2,3,280,2,1125,28,250,500
"germany","munich","2020-04-25",20724095,"Milbertshofen-Am Hart",48.18489,11.57797,"Apartment","Entire home/apt",4,1,2,155,1,1125,0,135,4050
"germany","munich","2020-04-25",20725797,"Au-Haidhausen",48.12642,11.59219,"Apartment","Private room",2,1,1,250,3,1125,0,250,7500
"germany","munich","2020-04-25",20725966,"Schwabing-West",48.17222,11.56187,"Apartment","Private room",2,1,1,150,2,4,29,160,160
"germany","munich","2020-04-25",20726154,"Maxvorstadt",48.14995,11.573,"Apartment","Private room",1,1,1,80,3,16,0,40,1200
"germany","munich","2020-04-25",20726907,"Bogenhausen",48.15237,11.60246,"Apartment","Shared room",2,1,1,80,1,7,28,80,160
"germany","munich","2020-04-25",20727976,"Untergiesing-Harlaching",48.10103,11.58108,"Apartment","Entire home/apt",2,1,1,39,21,1125,0,39,1170
"germany","munich","2020-04-25",20728161,"Maxvorstadt",48.15324,11.5661,"Apartment","Private room",2,1,1,45,1,29,0,45,1350
