"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2052","italy","bergamo","2020-06-29",37668704,"Palazzago",45.73656,9.55134,"Apartment","Entire home/apt",5,3,3,"$180.00",1,28,20,140,1400
"2053","italy","bergamo","2020-06-29",37674670,"Solto Collina",45.79217,10.05582,"Apartment","Entire home/apt",2,1,1,"$93.00",1,29,29,120,120
"2054","italy","bergamo","2020-06-29",37694142,"Roncola",45.77175,9.55713,"Apartment","Entire home/apt",6,2,4,"$40.00",2,30,0,40,1200
"2055","italy","bergamo","2020-06-29",37708839,"Bergamo",45.6938,9.65172,"Apartment","Entire home/apt",2,0,0,"$55.00",1,1125,0,55,1650
"2056","italy","bergamo","2020-06-29",37730116,"Grumello del Monte",45.64436,9.8681,"Apartment","Private room",2,1,1,"$60.00",1,60,1,70,2030
"2057","italy","bergamo","2020-06-29",37735428,"Bergamo",45.69761,9.67661,"Apartment","Entire home/apt",4,2,2,"$80.00",2,30,28,60,120
"2058","italy","bergamo","2020-06-29",37743810,"Bergamo",45.68122,9.6402,"Apartment","Entire home/apt",4,2,3,"$61.00",5,20,29,61,61
"2059","italy","bergamo","2020-06-29",37794639,"Sarnico",45.66626,9.95972,"Apartment","Entire home/apt",6,2,6,"$160.00",1,30,0,183.666666666667,5510
"2060","italy","bergamo","2020-06-29",37795532,"Oltre il Colle",45.89414,9.78506,"Apartment","Entire home/apt",5,1,4,"$45.00",1,60,29,45,45
"2061","italy","bergamo","2020-06-29",37798766,"Castro",45.79729,10.05877,"Apartment","Entire home/apt",3,1,2,"$100.00",2,29,29,115,115
"2062","italy","bergamo","2020-06-29",37800659,"Solto Collina",45.78068,10.02994,"Apartment","Entire home/apt",4,2,3,"$140.00",1,29,30,NA,0
"2063","italy","bergamo","2020-06-29",37845985,"Bergamo",45.69577,9.68934,"Apartment","Entire home/apt",2,0,1,"$40.00",1,28,23,40,280
